ID;Gebruiksfunctie;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;OverigeToevoeging_3;Sloop_4;OverigeOnttrekking_5;Correctie_6;SaldoVoorraad_7;EindstandVoorraad_8
147992;A045364;GM0858;2013JJ00;13950;120;119;7;52;0;180;14130
148009;A045364;GM0858;2014JJ00;14130;90;42;114;29;2;-9;14121
148026;A045364;GM0858;2015JJ00;14121;148;27;15;16;7;151;14272
148043;A045364;GM0858;2016JJ00;14272;188;45;29;32;0;172;14444
148060;A045364;GM0858;2017JJ00;14444;105;140;27;114;0;104;14548
148077;A045364;GM0858;2018JJ00;14548;113;17;9;23;1;99;14647
148094;A045364;GM0858;2019JJ00;14647;181;29;36;11;-5;158;14805
148111;A045364;GM0858;2020JJ00;14805;73;16;2;9;2;80;14885
148136;A045364;GM0047;2012JJ00;12508;23;23;4;2;5;45;12553
148153;A045364;GM0047;2013JJ00;12553;38;133;2;6;4;167;12720
148170;A045364;GM0047;2014JJ00;12720;3;8;6;6;0;-1;12719
148187;A045364;GM0047;2015JJ00;12719;7;11;2;13;1;4;12723
148204;A045364;GM0047;2016JJ00;12723;18;23;2;7;1;33;12756
148221;A045364;GM0047;2017JJ00;12756;20;45;0;33;0;32;12788
148238;A045364;GM0047;2018JJ00;12788;21;20;0;13;0;28;12816
148255;A045364;GM0047;2019JJ00;12816;23;11;1;6;0;27;12843
148272;A045364;GM0047;2020JJ00;12843;62;12;8;4;1;63;12906
148297;A045364;GM0345;2012JJ00;24636;338;49;3;19;456;821;25457
148314;A045364;GM0345;2013JJ00;25457;401;94;14;36;20;465;25922
148331;A045364;GM0345;2014JJ00;25922;221;299;9;22;0;489;26411
148348;A045364;GM0345;2015JJ00;26411;295;73;68;10;1;291;26702
148365;A045364;GM0345;2016JJ00;26702;326;76;42;7;0;353;27055
148382;A045364;GM0345;2017JJ00;27055;393;115;1;50;0;457;27512
148399;A045364;GM0345;2018JJ00;27512;266;27;5;7;0;281;27793
148416;A045364;GM0345;2019JJ00;27793;545;21;2;4;0;560;28353
148433;A045364;GM0345;2020JJ00;28353;245;20;3;8;0;254;28607
148458;A045364;GM0717;2012JJ00;10548;15;89;0;0;9;113;10661
148475;A045364;GM0717;2013JJ00;10661;53;20;2;10;2;63;10724
148492;A045364;GM0717;2014JJ00;10724;53;42;1;96;-5;-7;10717
148509;A045364;GM0717;2015JJ00;10717;70;76;8;25;1;114;10831
148526;A045364;GM0717;2016JJ00;10831;62;11;6;15;1;53;10884
148543;A045364;GM0717;2017JJ00;10884;45;75;13;68;-1;38;10922
148560;A045364;GM0717;2018JJ00;10922;68;13;11;30;2;42;10964
148577;A045364;GM0717;2019JJ00;10964;59;15;44;16;-11;3;10967
148594;A045364;GM0717;2020JJ00;10967;52;26;35;14;1;30;10997
148619;A045364;GM0860;2012JJ00;15307;181;18;189;8;6;8;15315
148636;A045364;GM0860;2013JJ00;15315;172;124;74;30;0;192;15507
148653;A045364;GM0860;2014JJ00;15507;125;38;110;6;5;52;15559
148670;A045364;GM0860;2015JJ00;15559;184;25;13;3;1;194;15753
148687;A045364;GM0860;2016JJ00;15753;92;45;5;7;-39;86;15839
148704;A045364;GM0860;2017JJ00;;;;;;;;
148721;A045364;GM0860;2018JJ00;;;;;;;;
148738;A045364;GM0860;2019JJ00;;;;;;;;
148755;A045364;GM0860;2020JJ00;;;;;;;;
148780;A045364;GM0861;2012JJ00;18796;131;43;5;2;98;265;19061
148797;A045364;GM0861;2013JJ00;19061;42;21;4;13;12;58;19119
148814;A045364;GM0861;2014JJ00;19119;63;7;1;9;2;62;19181
148831;A045364;GM0861;2015JJ00;19181;99;10;0;9;-1;99;19280
148848;A045364;GM0861;2016JJ00;19280;112;8;0;4;-1;115;19395
148865;A045364;GM0861;2017JJ00;19395;124;6;0;23;0;107;19502
148882;A045364;GM0861;2018JJ00;19502;219;10;0;9;0;220;19722
148899;A045364;GM0861;2019JJ00;19722;198;8;1;10;-4;191;19913
148916;A045364;GM0861;2020JJ00;19913;155;24;9;4;6;172;20085
148941;A045364;GM0453;2012JJ00;29640;241;37;84;25;-11;158;29798
148958;A045364;GM0453;2013JJ00;29798;163;621;2;24;28;786;30584
148975;A045364;GM0453;2014JJ00;30584;13;50;2;26;2;37;30621
148992;A045364;GM0453;2015JJ00;30621;54;33;97;9;1;-18;30603
149009;A045364;GM0453;2016JJ00;30603;154;98;13;22;0;217;30820
149026;A045364;GM0453;2017JJ00;30820;104;30;185;72;0;-123;30697
149043;A045364;GM0453;2018JJ00;30697;142;88;3;14;3;216;30913
149060;A045364;GM0453;2019JJ00;30913;283;53;22;11;9;312;31226
149077;A045364;GM0453;2020JJ00;31226;211;22;12;7;-1;213;31439
149102;A045364;GM0983;2012JJ00;46150;101;47;100;51;52;49;46199
149119;A045364;GM0983;2013JJ00;46199;195;64;127;43;3;92;46291
149136;A045364;GM0983;2014JJ00;46291;106;49;154;16;0;-15;46276
149153;A045364;GM0983;2015JJ00;46276;148;168;154;39;25;148;46424
149170;A045364;GM0983;2016JJ00;46424;122;226;7;74;0;267;46691
149187;A045364;GM0983;2017JJ00;46691;109;195;127;39;4;142;46833
149204;A045364;GM0983;2018JJ00;46833;256;142;11;49;2;340;47173
149221;A045364;GM0983;2019JJ00;47173;178;127;38;34;6;239;47412
149238;A045364;GM0983;2020JJ00;47412;272;167;8;39;5;397;47809
149263;A045364;GM0984;2012JJ00;18121;231;57;8;16;9;273;18394
149280;A045364;GM0984;2013JJ00;18394;113;107;43;61;4;120;18514
149297;A045364;GM0984;2014JJ00;18514;231;22;44;17;0;192;18706
149314;A045364;GM0984;2015JJ00;18706;98;15;9;20;0;84;18790
149331;A045364;GM0984;2016JJ00;18790;96;13;4;22;10;93;18883
149348;A045364;GM0984;2017JJ00;18883;96;22;79;16;-1;22;18905
149365;A045364;GM0984;2018JJ00;18905;116;7;8;17;1;99;19004
149382;A045364;GM0984;2019JJ00;19004;157;9;11;11;-11;133;19137
149399;A045364;GM0984;2020JJ00;19137;136;106;87;3;11;163;19300
149424;A045364;GM0620;2012JJ00;8056;57;12;1;8;1;61;8117
149441;A045364;GM0620;2013JJ00;8117;84;12;2;41;2;55;8172
149458;A045364;GM0620;2014JJ00;8172;13;28;1;32;2;10;8182
149475;A045364;GM0620;2015JJ00;8182;61;37;3;25;0;70;8252
149492;A045364;GM0620;2016JJ00;8252;98;3;1;7;1;94;8346
149509;A045364;GM0620;2017JJ00;8346;177;24;43;69;2;91;8437
149526;A045364;GM0620;2018JJ00;8437;329;10;0;7;0;332;8769
149543;A045364;GM0620;2019JJ00;;;;;;;;
149560;A045364;GM0620;2020JJ00;;;;;;;;
149585;A045364;GM1961;2012JJ00;;;;;;;;
149602;A045364;GM1961;2013JJ00;;;;;;;;
149619;A045364;GM1961;2014JJ00;;;;;;;;
149636;A045364;GM1961;2015JJ00;;;;;;;;
149653;A045364;GM1961;2016JJ00;;;;;;;;
149670;A045364;GM1961;2017JJ00;;;;;;;;
149687;A045364;GM1961;2018JJ00;;;;;;;;
149704;A045364;GM1961;2019JJ00;23418;380;49;11;12;0;406;23824
149721;A045364;GM1961;2020JJ00;23824;421;27;67;8;-1;372;24196
149746;A045364;GM0622;2012JJ00;34339;104;78;468;8;1;-293;34046
149763;A045364;GM0622;2013JJ00;34046;363;462;0;14;0;811;34857
149780;A045364;GM0622;2014JJ00;34857;125;35;83;9;2;70;34927
149797;A045364;GM0622;2015JJ00;34927;127;45;284;10;-37;-159;34768
149814;A045364;GM0622;2016JJ00;34768;237;22;120;6;0;133;34901
149831;A045364;GM0622;2017JJ00;34901;351;30;149;7;0;225;35126
149848;A045364;GM0622;2018JJ00;35126;219;41;171;57;1;33;35159
149865;A045364;GM0622;2019JJ00;35159;399;29;111;7;1;311;35470
149882;A045364;GM0622;2020JJ00;35470;207;56;171;10;-1;81;35551
149907;A045364;GM0048;2012JJ00;7494;17;51;28;33;2;9;7503
149924;A045364;GM0048;2013JJ00;7503;17;155;8;234;3;-67;7436
149941;A045364;GM0048;2014JJ00;7436;29;143;7;15;57;207;7643
149958;A045364;GM0048;2015JJ00;7643;164;9;88;2;-2;81;7724
149975;A045364;GM0048;2016JJ00;7724;210;3;78;2;-1;132;7856
149992;A045364;GM0048;2017JJ00;7856;12;3;18;10;2;-11;7845
150009;A045364;GM0048;2018JJ00;;;;;;;;
150026;A045364;GM0048;2019JJ00;;;;;;;;
150043;A045364;GM0048;2020JJ00;;;;;;;;
150068;A045364;GM0096;2012JJ00;571;0;0;1;0;0;-1;570
150085;A045364;GM0096;2013JJ00;570;0;3;2;3;0;-2;568
150102;A045364;GM0096;2014JJ00;568;0;16;0;58;1;-41;527
150119;A045364;GM0096;2015JJ00;527;11;3;1;1;1;13;540
150136;A045364;GM0096;2016JJ00;540;1;5;0;4;0;2;542
150153;A045364;GM0096;2017JJ00;542;1;26;0;18;0;9;551
150170;A045364;GM0096;2018JJ00;551;14;0;1;0;0;13;564
150187;A045364;GM0096;2019JJ00;564;15;3;0;3;0;15;579
150204;A045364;GM0096;2020JJ00;579;26;2;2;2;0;24;603
150229;A045364;GM0718;2012JJ00;21907;105;260;6;128;16;247;22154
150246;A045364;GM0718;2013JJ00;22154;40;302;72;102;2;170;22324
150263;A045364;GM0718;2014JJ00;22324;73;146;87;78;0;54;22378
150280;A045364;GM0718;2015JJ00;22378;97;88;99;30;0;56;22434
150297;A045364;GM0718;2016JJ00;22434;23;90;42;17;0;54;22488
150314;A045364;GM0718;2017JJ00;22488;204;236;117;14;-1;308;22796
150331;A045364;GM0718;2018JJ00;22796;6;71;9;22;1;47;22843
150348;A045364;GM0718;2019JJ00;22843;73;40;32;17;0;64;22907
150365;A045364;GM0718;2020JJ00;22907;178;27;184;43;0;-22;22885
150390;A045364;GM0623;2012JJ00;3958;13;17;16;21;3;-4;3954
150407;A045364;GM0623;2013JJ00;3954;34;5;7;6;0;26;3980
150424;A045364;GM0623;2014JJ00;3980;11;40;14;16;0;21;4001
150441;A045364;GM0623;2015JJ00;;;;;;;;
150458;A045364;GM0623;2016JJ00;;;;;;;;
150475;A045364;GM0623;2017JJ00;;;;;;;;
150492;A045364;GM0623;2018JJ00;;;;;;;;
150509;A045364;GM0623;2019JJ00;;;;;;;;
150526;A045364;GM0623;2020JJ00;;;;;;;;
150551;A045364;GM0986;2012JJ00;5439;65;20;1;15;41;110;5549
150568;A045364;GM0986;2013JJ00;5549;24;100;9;24;-22;69;5618
150585;A045364;GM0986;2014JJ00;5618;16;57;0;10;-1;62;5680
150602;A045364;GM0986;2015JJ00;5680;0;119;0;66;0;53;5733
150619;A045364;GM0986;2016JJ00;5733;30;7;1;3;0;33;5766
150636;A045364;GM0986;2017JJ00;5766;59;14;58;22;0;-7;5759
150653;A045364;GM0986;2018JJ00;5759;13;10;0;7;2;18;5777
150670;A045364;GM0986;2019JJ00;5777;36;11;0;5;0;42;5819
150687;A045364;GM0986;2020JJ00;5819;1;3;4;5;-1;-6;5813
150712;A045364;GM0626;2012JJ00;10951;64;12;4;56;8;24;10975
150729;A045364;GM0626;2013JJ00;10975;4;131;1;15;-8;111;11086
150746;A045364;GM0626;2014JJ00;11086;4;11;3;9;1;4;11090
150763;A045364;GM0626;2015JJ00;11090;91;22;0;2;9;120;11210
150780;A045364;GM0626;2016JJ00;11210;57;103;0;5;2;157;11367
150797;A045364;GM0626;2017JJ00;11367;69;8;1;2;1;75;11442
150814;A045364;GM0626;2018JJ00;11442;6;7;0;8;1;6;11448
150831;A045364;GM0626;2019JJ00;11448;7;16;1;10;5;17;11465
150848;A045364;GM0626;2020JJ00;11465;4;44;0;6;-3;39;11504
150873;A045364;GM0285;2012JJ00;9408;47;15;11;21;5;35;9443
150890;A045364;GM0285;2013JJ00;9443;103;145;41;31;2;178;9621
150907;A045364;GM0285;2014JJ00;9621;74;115;15;18;14;170;9791
150924;A045364;GM0285;2015JJ00;9791;16;388;10;5;-6;383;10174
150941;A045364;GM0285;2016JJ00;10174;145;257;115;24;10;273;10447
150958;A045364;GM0285;2017JJ00;10447;36;9;6;4;13;48;10495
150975;A045364;GM0285;2018JJ00;10495;93;30;21;54;2;50;10545
150992;A045364;GM0285;2019JJ00;10545;106;32;26;18;2;96;10641
151009;A045364;GM0285;2020JJ00;10641;95;24;4;10;-2;103;10744
151034;A045364;GM0865;2012JJ00;10619;76;53;2;25;79;181;10800
151051;A045364;GM0865;2013JJ00;10800;20;256;9;9;0;258;11058
151068;A045364;GM0865;2014JJ00;11058;106;27;2;10;0;121;11179
151085;A045364;GM0865;2015JJ00;11179;85;15;19;1;-2;78;11257
151102;A045364;GM0865;2016JJ00;11257;86;14;3;6;1;92;11349
151119;A045364;GM0865;2017JJ00;11349;64;16;5;26;-4;45;11394
151136;A045364;GM0865;2018JJ00;11394;104;8;6;11;2;97;11491
151153;A045364;GM0865;2019JJ00;11491;98;20;87;5;2;28;11519
151170;A045364;GM0865;2020JJ00;11519;129;21;5;14;0;131;11650
151195;A045364;GM1949;2012JJ00;;;;;;;;
151212;A045364;GM1949;2013JJ00;;;;;;;;
151229;A045364;GM1949;2014JJ00;;;;;;;;
151246;A045364;GM1949;2015JJ00;;;;;;;;
151263;A045364;GM1949;2016JJ00;;;;;;;;
151280;A045364;GM1949;2017JJ00;;;;;;;;
151297;A045364;GM1949;2018JJ00;21003;93;69;40;13;0;109;21112
151314;A045364;GM1949;2019JJ00;21112;132;40;21;38;3;116;21228
151331;A045364;GM1949;2020JJ00;21228;150;60;29;35;1;147;21375
151356;A045364;GM0866;2012JJ00;7030;3;5;2;2;1;5;7035
151373;A045364;GM0866;2013JJ00;7035;118;301;3;22;7;401;7436
151390;A045364;GM0866;2014JJ00;7436;53;29;8;6;2;70;7506
151407;A045364;GM0866;2015JJ00;7506;64;11;0;6;-19;50;7556
151424;A045364;GM0866;2016JJ00;7556;24;10;31;8;0;-5;7551
151441;A045364;GM0866;2017JJ00;7551;25;13;9;10;-6;13;7564
151458;A045364;GM0866;2018JJ00;7564;35;22;3;16;5;43;7607
151475;A045364;GM0866;2019JJ00;7607;151;30;4;21;2;158;7765
151492;A045364;GM0866;2020JJ00;7765;45;55;7;5;-21;67;7832
151517;A045364;GM0867;2012JJ00;20138;219;96;138;36;59;200;20338
151534;A045364;GM0867;2013JJ00;20338;96;226;42;25;-15;240;20578
151551;A045364;GM0867;2014JJ00;20578;190;54;8;53;0;183;20761
151568;A045364;GM0867;2015JJ00;20761;157;73;4;32;-3;191;20952
151585;A045364;GM0867;2016JJ00;20952;265;46;10;14;3;290;21242
151602;A045364;GM0867;2017JJ00;21242;230;75;4;12;7;296;21538
151619;A045364;GM0867;2018JJ00;21538;212;45;3;10;0;244;21782
151636;A045364;GM0867;2019JJ00;21782;173;58;50;16;1;166;21948
151653;A045364;GM0867;2020JJ00;21948;137;56;128;18;1;48;21996
151678;A045364;GM0627;2012JJ00;10398;125;19;6;6;-1;131;10529
151695;A045364;GM0627;2013JJ00;10529;170;104;4;15;0;255;10784
151712;A045364;GM0627;2014JJ00;10784;245;2;5;5;0;237;11021
151729;A045364;GM0627;2015JJ00;11021;242;8;6;17;0;227;11248
151746;A045364;GM0627;2016JJ00;11248;84;14;4;3;0;91;11339
151763;A045364;GM0627;2017JJ00;11339;406;6;2;3;0;407;11746
151780;A045364;GM0627;2018JJ00;11746;228;6;7;3;0;224;11970
151797;A045364;GM0627;2019JJ00;11970;353;15;5;1;0;362;12332
151814;A045364;GM0627;2020JJ00;12332;393;81;9;1;0;464;12796
151839;A045364;GM0289;2012JJ00;14486;306;3773;6;7;26;4092;18578
151856;A045364;GM0289;2013JJ00;18578;432;185;2;1;44;658;19236
151873;A045364;GM0289;2014JJ00;19236;203;103;0;8;-4;294;19530
151890;A045364;GM0289;2015JJ00;19530;180;39;96;6;0;117;19648
151907;A045364;GM0289;2016JJ00;19648;536;516;84;3780;0;-2812;16836
151924;A045364;GM0289;2017JJ00;16836;236;124;1;11;-3;345;17181
151941;A045364;GM0289;2018JJ00;17181;284;41;10;15;2;302;17483
151958;A045364;GM0289;2019JJ00;17483;131;120;2;12;1;238;17721
151975;A045364;GM0289;2020JJ00;17721;341;41;2;15;0;365;18086
152000;A045364;GM0629;2012JJ00;12078;19;13;1;8;-1;22;12100
152017;A045364;GM0629;2013JJ00;12100;66;59;59;14;0;52;12152
152034;A045364;GM0629;2014JJ00;12152;52;8;6;13;-1;40;12192
152051;A045364;GM0629;2015JJ00;12192;17;23;2;17;0;21;12213
152068;A045364;GM0629;2016JJ00;12213;10;16;5;15;1;7;12220
152085;A045364;GM0629;2017JJ00;12220;8;28;12;68;0;-44;12176
152102;A045364;GM0629;2018JJ00;12176;23;2;2;6;-2;15;12191
152119;A045364;GM0629;2019JJ00;12191;60;16;6;37;-2;31;12222
152136;A045364;GM0629;2020JJ00;12222;26;44;3;4;2;65;12287
152161;A045364;GM0852;2012JJ00;7026;3;9;1;4;0;7;7033
152178;A045364;GM0852;2013JJ00;7033;33;11;0;3;2;43;7076
152195;A045364;GM0852;2014JJ00;7076;149;8;2;1;-2;152;7228
152212;A045364;GM0852;2015JJ00;7228;49;7;3;2;1;52;7280
152229;A045364;GM0852;2016JJ00;7280;2;14;53;2;0;-39;7241
152246;A045364;GM0852;2017JJ00;7241;15;9;2;3;0;19;7260
152263;A045364;GM0852;2018JJ00;7260;26;5;4;0;2;29;7289
152280;A045364;GM0852;2019JJ00;7289;44;7;8;13;0;30;7319
152297;A045364;GM0852;2020JJ00;7319;82;16;5;2;1;92;7411
152322;A045364;GM0988;2012JJ00;21276;242;25;5;20;101;343;21619
152339;A045364;GM0988;2013JJ00;21619;283;472;1;19;26;761;22380
152356;A045364;GM0988;2014JJ00;22380;28;42;72;31;2;-31;22349
152373;A045364;GM0988;2015JJ00;22349;133;35;6;11;4;155;22504
152390;A045364;GM0988;2016JJ00;22504;140;25;63;205;1;-102;22402
152407;A045364;GM0988;2017JJ00;22402;208;23;2;8;3;224;22626
152424;A045364;GM0988;2018JJ00;22626;139;17;7;7;1;143;22769
152441;A045364;GM0988;2019JJ00;22769;151;50;13;12;3;179;22948
152458;A045364;GM0988;2020JJ00;22948;274;55;6;34;-1;288;23236
152483;A045364;GM0457;2012JJ00;8387;35;1;1;1;0;34;8421
152500;A045364;GM0457;2013JJ00;8421;124;133;3;2;0;252;8673
152517;A045364;GM0457;2014JJ00;8673;43;4;2;2;-1;42;8715
152534;A045364;GM0457;2015JJ00;8715;42;14;129;2;0;-75;8640
152551;A045364;GM0457;2016JJ00;8640;65;76;33;4;0;104;8748
152568;A045364;GM0457;2017JJ00;8748;196;18;4;7;0;203;8951
152585;A045364;GM0457;2018JJ00;8951;44;23;1;9;0;57;9008
152602;A045364;GM0457;2019JJ00;9008;184;9;0;4;0;189;9197
152619;A045364;GM0457;2020JJ00;9197;192;3;2;4;0;189;9386
152644;A045364;GM0870;2012JJ00;10212;9;14;33;3;1;-12;10200
152661;A045364;GM0870;2013JJ00;10200;26;13;24;7;0;8;10208
152678;A045364;GM0870;2014JJ00;10208;231;26;46;4;0;207;10415
152695;A045364;GM0870;2015JJ00;10415;106;9;20;5;15;105;10520
152712;A045364;GM0870;2016JJ00;10520;97;9;10;22;0;74;10594
152729;A045364;GM0870;2017JJ00;10594;209;47;13;8;1;236;10830
152746;A045364;GM0870;2018JJ00;10830;115;16;7;25;0;99;10929
152763;A045364;GM0870;2019JJ00;;;;;;;;
152780;A045364;GM0870;2020JJ00;;;;;;;;
152805;A045364;GM1960;2012JJ00;;;;;;;;
152822;A045364;GM1960;2013JJ00;;;;;;;;
152839;A045364;GM1960;2014JJ00;;;;;;;;
152856;A045364;GM1960;2015JJ00;;;;;;;;
152873;A045364;GM1960;2016JJ00;;;;;;;;
152890;A045364;GM1960;2017JJ00;;;;;;;;
152907;A045364;GM1960;2018JJ00;;;;;;;;
152924;A045364;GM1960;2019JJ00;20710;194;18;45;3;1;165;20875
152941;A045364;GM1960;2020JJ00;20875;135;8;16;8;2;121;20996
152966;A045364;GM0668;2012JJ00;7520;122;14;7;8;6;127;7647
152983;A045364;GM0668;2013JJ00;7647;69;74;5;5;-15;118;7765
153000;A045364;GM0668;2014JJ00;7765;98;20;10;14;12;106;7871
153017;A045364;GM0668;2015JJ00;7871;70;25;3;4;1;89;7960
153034;A045364;GM0668;2016JJ00;7960;63;14;5;75;2;-1;7959
153051;A045364;GM0668;2017JJ00;7959;54;17;6;8;0;57;8016
153068;A045364;GM0668;2018JJ00;8016;83;17;6;14;4;84;8100
153085;A045364;GM0668;2019JJ00;8100;132;25;31;4;0;122;8222
153102;A045364;GM0668;2020JJ00;8222;159;24;21;10;1;153;8375
153127;A045364;GM1969;2012JJ00;;;;;;;;
153144;A045364;GM1969;2013JJ00;;;;;;;;
153161;A045364;GM1969;2014JJ00;;;;;;;;
153178;A045364;GM1969;2015JJ00;;;;;;;;
153195;A045364;GM1969;2016JJ00;;;;;;;;
153212;A045364;GM1969;2017JJ00;;;;;;;;
153229;A045364;GM1969;2018JJ00;;;;;;;;
153246;A045364;GM1969;2019JJ00;27045;251;65;35;19;2;264;27309
153263;A045364;GM1969;2020JJ00;27309;196;66;60;18;1;185;27494
153288;A045364;GM1701;2012JJ00;8087;0;151;0;3;0;148;8235
153305;A045364;GM1701;2013JJ00;8235;2;14;1;0;0;15;8250
153322;A045364;GM1701;2014JJ00;8250;26;27;0;35;-11;7;8257
153339;A045364;GM1701;2015JJ00;8257;43;17;3;5;3;55;8312
153356;A045364;GM1701;2016JJ00;8312;31;81;29;7;7;83;8395
153373;A045364;GM1701;2017JJ00;8395;52;9;0;2;0;59;8454
153390;A045364;GM1701;2018JJ00;8454;14;50;1;7;5;61;8515
153407;A045364;GM1701;2019JJ00;8515;6;13;0;5;0;14;8529
153424;A045364;GM1701;2020JJ00;8529;0;28;0;5;1;24;8553
153449;A045364;GM0293;2012JJ00;6414;14;2;0;1;-2;13;6427
153466;A045364;GM0293;2013JJ00;6427;4;9;0;5;18;26;6453
153483;A045364;GM0293;2014JJ00;6453;92;3;0;2;-2;91;6544
153500;A045364;GM0293;2015JJ00;6544;30;3;0;1;2;34;6578
153517;A045364;GM0293;2016JJ00;6578;36;0;0;1;0;35;6613
153534;A045364;GM0293;2017JJ00;6613;49;4;1;3;0;49;6662
153551;A045364;GM0293;2018JJ00;6662;26;2;0;0;0;28;6690
153568;A045364;GM0293;2019JJ00;6690;29;5;0;1;0;33;6723
153585;A045364;GM0293;2020JJ00;6723;22;0;1;0;0;21;6744
153610;A045364;GM1950;2012JJ00;;;;;;;;
153627;A045364;GM1950;2013JJ00;;;;;;;;
153644;A045364;GM1950;2014JJ00;;;;;;;;
153661;A045364;GM1950;2015JJ00;;;;;;;;
153678;A045364;GM1950;2016JJ00;;;;;;;;
153695;A045364;GM1950;2017JJ00;;;;;;;;
153712;A045364;GM1950;2018JJ00;11963;17;18;10;21;2;6;11969
153729;A045364;GM1950;2019JJ00;11969;11;16;1;13;0;13;11982
153746;A045364;GM1950;2020JJ00;11982;10;11;6;58;-2;-45;11937
153771;A045364;GM1783;2012JJ00;40761;432;68;137;27;88;424;41185
153788;A045364;GM1783;2013JJ00;41185;399;158;28;28;6;507;41692
153805;A045364;GM1783;2014JJ00;41692;711;36;96;30;26;647;42339
153822;A045364;GM1783;2015JJ00;42339;255;94;23;15;-28;283;42622
153839;A045364;GM1783;2016JJ00;42622;583;111;97;26;-6;565;43187
153856;A045364;GM1783;2017JJ00;43187;554;61;53;89;-24;449;43636
153873;A045364;GM1783;2018JJ00;43636;896;57;84;49;-15;805;44441
153890;A045364;GM1783;2019JJ00;44441;637;100;68;64;17;622;45063
153907;A045364;GM1783;2020JJ00;45063;824;122;46;32;25;893;45956
153932;A045364;GM0098;2012JJ00;11210;16;48;4;1;6;65;11275
153949;A045364;GM0098;2013JJ00;11275;107;20;21;24;1;83;11358
153966;A045364;GM0098;2014JJ00;11358;60;24;6;12;-14;52;11410
153983;A045364;GM0098;2015JJ00;11410;81;15;0;12;1;85;11495
154000;A045364;GM0098;2016JJ00;11495;58;21;6;32;0;41;11536
154017;A045364;GM0098;2017JJ00;11536;66;16;11;8;0;63;11599
154034;A045364;GM0098;2018JJ00;11599;55;13;35;12;0;21;11620
154051;A045364;GM0098;2019JJ00;11620;109;5;24;3;4;91;11711
154068;A045364;GM0098;2020JJ00;11711;78;11;32;12;1;46;11757
154093;A045364;GM0614;2012JJ00;6484;4;21;6;12;18;25;6509
154110;A045364;GM0614;2013JJ00;6509;142;57;10;7;4;186;6695
154127;A045364;GM0614;2014JJ00;6695;17;7;7;5;1;13;6708
154144;A045364;GM0614;2015JJ00;6708;36;6;14;6;2;24;6732
154161;A045364;GM0614;2016JJ00;6732;27;3;13;4;2;15;6747
154178;A045364;GM0614;2017JJ00;6747;57;2;10;4;1;46;6793
154195;A045364;GM0614;2018JJ00;6793;37;4;2;2;1;38;6831
154212;A045364;GM0614;2019JJ00;6831;55;5;1;0;0;59;6890
154229;A045364;GM0614;2020JJ00;6890;61;2;10;0;0;53;6943
154254;A045364;GM0189;2012JJ00;9326;63;42;3;38;18;82;9409
154271;A045364;GM0189;2013JJ00;9409;68;86;8;20;7;133;9542
154288;A045364;GM0189;2014JJ00;9542;78;40;35;29;0;54;9596
154305;A045364;GM0189;2015JJ00;9596;58;51;1;250;2;-140;9456
154322;A045364;GM0189;2016JJ00;9456;196;18;4;21;0;189;9645
154339;A045364;GM0189;2017JJ00;9645;60;11;44;12;0;15;9660
154356;A045364;GM0189;2018JJ00;9660;84;27;18;13;-13;67;9727
154373;A045364;GM0189;2019JJ00;9727;133;15;13;15;13;133;9860
154390;A045364;GM0189;2020JJ00;9860;78;12;7;7;-6;70;9930
154415;A045364;GM0296;2012JJ00;16920;260;13;7;1;2;267;17187
154432;A045364;GM0296;2013JJ00;17187;93;178;7;12;1;253;17440
154449;A045364;GM0296;2014JJ00;17440;56;25;4;11;0;66;17506
154466;A045364;GM0296;2015JJ00;17506;68;27;5;78;0;12;17518
154483;A045364;GM0296;2016JJ00;17518;23;11;8;9;0;17;17535
154500;A045364;GM0296;2017JJ00;17535;303;11;4;3;1;308;17843
154517;A045364;GM0296;2018JJ00;17843;31;19;5;3;0;42;17885
154534;A045364;GM0296;2019JJ00;17885;129;17;4;5;1;138;18023
154551;A045364;GM0296;2020JJ00;18023;171;11;9;6;0;167;18190
154576;A045364;GM1696;2012JJ00;10182;155;17;4;32;-3;133;10315
154593;A045364;GM1696;2013JJ00;10315;19;50;7;23;-7;32;10347
154610;A045364;GM1696;2014JJ00;10347;29;25;12;47;2;-3;10344
154627;A045364;GM1696;2015JJ00;10344;34;32;8;19;-2;37;10381
154644;A045364;GM1696;2016JJ00;10381;162;70;20;9;-1;202;10583
154661;A045364;GM1696;2017JJ00;10583;88;20;36;6;-31;35;10618
154678;A045364;GM1696;2018JJ00;10618;117;25;14;34;-5;89;10707
154695;A045364;GM1696;2019JJ00;10707;112;2;19;111;0;-16;10691
154712;A045364;GM1696;2020JJ00;10691;84;8;10;7;34;109;10800
154737;A045364;GM0352;2012JJ00;9337;106;135;19;111;13;124;9461
154754;A045364;GM0352;2013JJ00;9461;161;66;1;45;2;183;9644
154771;A045364;GM0352;2014JJ00;9644;123;11;19;6;0;109;9753
154788;A045364;GM0352;2015JJ00;9753;100;15;2;9;0;104;9857
154805;A045364;GM0352;2016JJ00;9857;67;17;4;5;2;77;9934
154822;A045364;GM0352;2017JJ00;9934;34;23;3;13;4;45;9979
154839;A045364;GM0352;2018JJ00;9979;23;12;43;5;2;-11;9968
154856;A045364;GM0352;2019JJ00;9968;136;13;5;7;2;139;10107
154873;A045364;GM0352;2020JJ00;10107;145;28;2;4;-1;166;10273
